seed,team,n_players,n_qb,n_rb,n_wr,n_te,legal_roster,lineup_is_legal,lineup_failure_reason,budget_remaining,has_duplicate_player,keeper_sold_in_auction,enable_position_max
135,Brad,15,1,8,4,2,True,True,,259.46,False,False,False
135,Brandon,15,1,7,5,2,True,True,,29.25,False,False,False
135,CJ,15,2,4,8,1,True,True,,122.23,False,False,False
135,Coby,15,3,4,6,2,True,True,,213.3,False,False,False
135,Evan,15,2,5,7,1,True,True,,175.0,False,False,False
135,James,15,1,5,8,1,True,True,,43.75,False,False,False
135,Jason,15,3,2,8,2,True,True,,193.14,False,False,False
135,Reid,15,1,4,7,3,True,True,,223.27,False,False,False
135,Ryan J,15,3,4,4,4,True,True,,227.52,False,False,False
135,Sam,15,3,7,3,2,True,True,,144.49,False,False,False
135,Shane,15,1,8,4,2,True,True,,26.85,False,False,False
135,Travis,15,2,8,4,1,True,True,,55.14,False,False,False
136,Brad,15,1,3,9,2,True,True,,270.51,False,False,False
136,Brandon,15,2,7,4,2,True,True,,137.96,False,False,False
136,CJ,15,1,4,8,2,True,True,,192.55,False,False,False
136,Coby,15,2,6,5,2,True,True,,141.62,False,False,False
136,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
136,James,15,1,6,7,1,True,True,,277.0,False,False,False
136,Jason,15,3,5,4,3,True,True,,180.26,False,False,False
136,Reid,15,1,6,4,4,True,True,,230.25,False,False,False
136,Ryan J,15,1,8,5,1,True,True,,237.0,False,False,False
136,Sam,15,3,6,5,1,True,True,,209.0,False,False,False
136,Shane,15,3,5,4,3,True,True,,310.87,False,False,False
136,Travis,15,4,5,5,1,True,True,,252.69,False,False,False
137,Brad,15,1,6,5,3,True,True,,141.95,False,False,False
137,Brandon,15,2,6,5,2,True,True,,148.42,False,False,False
137,CJ,15,1,6,4,4,True,True,,226.1,False,False,False
137,Coby,15,1,9,4,1,True,True,,243.27,False,False,False
137,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
137,James,15,1,4,6,4,True,True,,219.98,False,False,False
137,Jason,15,1,5,7,2,True,True,,171.7,False,False,False
137,Reid,15,2,2,8,3,True,True,,246.22,False,False,False
137,Ryan J,15,4,6,4,1,True,True,,247.0,False,False,False
137,Sam,15,4,7,3,1,True,True,,214.0,False,False,False
137,Shane,15,2,5,7,1,True,True,,237.15,False,False,False
137,Travis,15,1,6,7,1,True,True,,197.07,False,False,False
138,Brad,15,1,5,7,2,True,True,,72.31,False,False,False
138,Brandon,15,1,6,7,1,True,True,,64.52,False,False,False
138,CJ,15,1,6,6,2,True,True,,169.89,False,False,False
138,Coby,15,2,8,4,1,True,True,,250.0,False,False,False
138,Evan,15,1,5,6,3,True,True,,169.0,False,False,False
138,James,15,4,5,5,1,True,True,,284.29,False,False,False
138,Jason,15,2,5,6,2,True,True,,176.74,False,False,False
138,Reid,15,2,6,4,3,True,True,,220.3,False,False,False
138,Ryan J,15,1,7,6,1,True,True,,240.0,False,False,False
138,Sam,15,2,5,5,3,True,True,,189.2,False,False,False
138,Shane,15,3,8,2,2,True,True,,306.64,False,False,False
138,Travis,15,1,5,8,1,True,True,,239.4,False,False,False
139,Brad,15,2,4,6,3,True,True,,270.41,False,False,False
139,Brandon,15,1,6,6,2,True,True,,167.0,False,False,False
139,CJ,15,3,4,6,2,True,True,,141.73,False,False,False
139,Coby,15,2,6,5,2,True,True,,195.44,False,False,False
139,Evan,15,1,6,7,1,True,True,,175.0,False,False,False
139,James,15,1,8,5,1,True,True,,281.0,False,False,False
139,Jason,15,2,4,6,3,True,True,,192.31,False,False,False
139,Reid,15,1,5,5,4,True,True,,244.0,False,False,False
139,Ryan J,15,1,7,6,1,True,True,,241.0,False,False,False
139,Sam,15,1,7,5,2,True,True,,202.0,False,False,False
139,Shane,15,4,6,4,1,True,True,,314.02,False,False,False
139,Travis,15,3,6,4,2,True,True,,219.84,False,False,False
140,Brad,15,1,4,7,3,True,True,,17.23,False,False,False
140,Brandon,15,2,4,6,3,True,True,,165.48,False,False,False
140,CJ,15,2,6,6,1,True,True,,56.15,False,False,False
140,Coby,15,1,5,6,3,True,True,,21.76,False,False,False
140,Evan,15,3,5,6,1,True,True,,40.32,False,False,False
140,James,15,2,7,3,3,True,True,,276.81,False,False,False
140,Jason,15,3,5,5,2,True,True,,192.0,False,False,False
140,Reid,15,1,8,4,2,True,True,,132.2,False,False,False
140,Ryan J,15,2,6,5,2,True,True,,237.0,False,False,False
140,Sam,15,5,5,4,1,True,True,,212.0,False,False,False
140,Shane,15,3,7,4,1,True,True,,315.0,False,False,False
140,Travis,15,1,4,8,2,True,True,,39.24,False,False,False
141,Brad,15,2,5,7,1,True,True,,169.72,False,False,False
141,Brandon,15,2,6,4,3,True,True,,22.1,False,False,False
141,CJ,15,2,7,4,2,True,True,,246.38,False,False,False
141,Coby,15,1,10,3,1,True,True,,250.75,False,False,False
141,Evan,15,2,4,8,1,True,True,,175.0,False,False,False
141,James,15,3,4,6,2,True,True,,178.51,False,False,False
141,Jason,15,2,5,7,1,True,True,,191.33,False,False,False
141,Reid,15,1,6,6,2,True,True,,244.0,False,False,False
141,Ryan J,15,3,3,6,3,True,True,,242.0,False,False,False
141,Sam,15,2,7,3,3,True,True,,164.32,False,False,False
141,Shane,15,1,7,6,1,True,True,,121.45,False,False,False
141,Travis,15,1,5,6,3,True,True,,231.37,False,False,False
142,Brad,15,3,4,5,3,True,True,,265.33,False,False,False
142,Brandon,15,2,7,5,1,True,True,,172.53,False,False,False
142,CJ,15,2,6,6,1,True,True,,248.0,False,False,False
142,Coby,15,1,7,5,2,True,True,,248.61,False,False,False
142,Evan,15,1,4,9,1,True,True,,175.0,False,False,False
142,James,15,4,5,5,1,True,True,,285.2,False,False,False
142,Jason,15,1,5,7,2,True,True,,126.93,False,False,False
142,Reid,15,1,7,5,2,True,True,,244.0,False,False,False
142,Ryan J,15,1,6,5,3,True,True,,242.0,False,False,False
142,Sam,15,3,5,4,3,True,True,,134.81,False,False,False
142,Shane,15,2,7,5,1,True,True,,272.0,False,False,False
142,Travis,15,1,5,6,3,True,True,,209.0,False,False,False
143,Brad,15,3,4,7,1,True,True,,262.54,False,False,False
143,Brandon,15,2,6,5,2,True,True,,60.51,False,False,False
143,CJ,15,2,5,7,1,True,True,,61.98,False,False,False
143,Coby,15,1,8,4,2,True,True,,245.43,False,False,False
143,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
143,James,15,1,8,5,1,True,True,,281.0,False,False,False
143,Jason,15,3,4,6,2,True,True,,189.97,False,False,False
143,Reid,15,1,4,6,4,True,True,,239.19,False,False,False
143,Ryan J,15,2,5,7,1,True,True,,88.35,False,False,False
143,Sam,15,1,7,4,3,True,True,,69.77,False,False,False
143,Shane,15,3,7,4,1,True,True,,165.09,False,False,False
143,Travis,15,1,6,4,4,True,True,,245.0,False,False,False
144,Brad,15,2,4,7,2,True,True,,220.85,False,False,False
144,Brandon,15,2,8,3,2,True,True,,68.28,False,False,False
144,CJ,15,1,6,4,4,True,True,,243.23,False,False,False
144,Coby,15,2,8,3,2,True,True,,146.37,False,False,False
144,Evan,15,1,6,7,1,True,True,,175.0,False,False,False
144,James,15,2,5,7,1,True,True,,224.22,False,False,False
144,Jason,15,1,4,8,2,True,True,,38.64,False,False,False
144,Reid,15,1,5,7,2,True,True,,244.0,False,False,False
144,Ryan J,15,3,6,5,1,True,True,,245.14,False,False,False
144,Sam,15,2,6,5,2,True,True,,157.17,False,False,False
144,Shane,15,3,6,4,2,True,True,,300.34,False,False,False
144,Travis,15,2,4,7,2,True,True,,239.19,False,False,False
145,Brad,15,1,4,7,3,True,True,,267.0,False,False,False
145,Brandon,15,1,5,7,2,True,True,,29.59,False,False,False
145,CJ,15,2,4,5,4,True,True,,224.66,False,False,False
145,Coby,15,2,7,4,2,True,True,,190.59,False,False,False
145,Evan,15,3,4,7,1,True,True,,175.0,False,False,False
145,James,15,1,8,5,1,True,True,,281.0,False,False,False
145,Jason,15,2,6,6,1,True,True,,195.17,False,False,False
145,Reid,15,1,5,6,3,True,True,,237.51,False,False,False
145,Ryan J,15,2,7,5,1,True,True,,237.0,False,False,False
145,Sam,15,2,7,5,1,True,True,,214.0,False,False,False
145,Shane,15,2,5,5,3,True,True,,255.88,False,False,False
145,Travis,15,3,5,5,2,True,True,,238.72,False,False,False
146,Brad,15,3,5,5,2,True,True,,266.62,False,False,False
146,Brandon,15,3,7,3,2,True,True,,169.66,False,False,False
146,CJ,15,1,8,5,1,True,True,,240.53,False,False,False
146,Coby,15,2,8,4,1,True,True,,179.25,False,False,False
146,Evan,15,1,4,9,1,True,True,,175.0,False,False,False
146,James,15,2,5,6,2,True,True,,264.77,False,False,False
146,Jason,15,1,6,6,2,True,True,,127.66,False,False,False
146,Reid,15,1,7,5,2,True,True,,244.0,False,False,False
146,Ryan J,15,3,5,5,2,True,True,,207.33,False,False,False
146,Sam,15,2,5,6,2,True,True,,99.85,False,False,False
146,Shane,15,1,5,4,5,True,True,,309.1,False,False,False
146,Travis,15,1,5,8,1,True,True,,88.56,False,False,False
147,Brad,15,1,4,7,3,True,True,,219.71,False,False,False
147,Brandon,15,2,7,2,4,True,True,,168.0,False,False,False
147,CJ,15,1,4,8,2,True,True,,204.54,False,False,False
147,Coby,15,1,9,2,3,True,True,,259.0,False,False,False
147,Evan,15,3,5,6,1,True,True,,175.0,False,False,False
147,James,15,1,4,9,1,True,True,,61.48,False,False,False
147,Jason,15,2,7,5,1,True,True,,65.52,False,False,False
147,Reid,15,1,5,7,2,True,True,,149.0,False,False,False
147,Ryan J,15,3,4,5,3,True,True,,216.18,False,False,False
147,Sam,15,2,6,6,1,True,True,,207.66,False,False,False
147,Shane,15,3,6,4,2,True,True,,284.62,False,False,False
147,Travis,15,2,7,5,1,True,True,,253.87,False,False,False
148,Brad,15,2,5,7,1,True,True,,97.0,False,False,False
148,Brandon,15,1,6,6,2,True,True,,24.73,False,False,False
148,CJ,15,2,4,7,2,True,True,,244.28,False,False,False
148,Coby,15,1,8,5,1,True,True,,250.76,False,False,False
148,Evan,15,2,4,8,1,True,True,,175.0,False,False,False
148,James,15,2,5,7,1,True,True,,229.0,False,False,False
148,Jason,15,1,8,4,2,True,True,,161.42,False,False,False
148,Reid,15,3,4,3,5,True,True,,245.0,False,False,False
148,Ryan J,15,5,4,4,2,True,True,,237.43,False,False,False
148,Sam,15,1,8,5,1,True,True,,95.36,False,False,False
148,Shane,15,1,8,4,2,True,True,,276.7,False,False,False
148,Travis,15,1,4,7,3,True,True,,102.94,False,False,False
149,Brad,15,2,5,7,1,True,True,,270.25,False,False,False
149,Brandon,15,3,5,4,3,True,True,,151.99,False,False,False
149,CJ,15,1,7,6,1,True,True,,182.85,False,False,False
149,Coby,15,3,5,6,1,True,True,,260.0,False,False,False
149,Evan,15,1,6,7,1,True,True,,175.0,False,False,False
149,James,15,2,4,7,2,True,True,,256.0,False,False,False
149,Jason,15,2,3,6,4,True,True,,150.1,False,False,False
149,Reid,15,3,5,5,2,True,True,,86.98,False,False,False
149,Ryan J,15,1,8,4,2,True,True,,177.44,False,False,False
149,Sam,15,2,6,5,2,True,True,,208.05,False,False,False
149,Shane,15,1,9,4,1,True,True,,305.0,False,False,False
149,Travis,15,2,5,5,3,True,True,,221.66,False,False,False
150,Brad,15,1,7,6,1,True,True,,52.81,False,False,False
150,Brandon,15,3,5,4,3,True,True,,116.05,False,False,False
150,CJ,15,4,4,5,2,True,True,,250.35,False,False,False
150,Coby,15,1,8,2,4,True,True,,247.74,False,False,False
150,Evan,15,2,5,7,1,True,True,,175.0,False,False,False
150,James,15,2,4,7,2,True,True,,273.54,False,False,False
150,Jason,15,2,4,7,2,True,True,,133.83,False,False,False
150,Reid,15,1,7,4,3,True,True,,187.34,False,False,False
150,Ryan J,15,2,6,6,1,True,True,,245.41,False,False,False
150,Sam,15,1,6,7,1,True,True,,100.54,False,False,False
150,Shane,15,1,7,5,2,True,True,,310.0,False,False,False
150,Travis,15,2,5,7,1,True,True,,79.68,False,False,False
151,Brad,15,1,5,7,2,True,True,,266.28,False,False,False
151,Brandon,15,1,9,4,1,True,True,,138.0,False,False,False
151,CJ,15,3,4,7,1,True,True,,249.05,False,False,False
151,Coby,15,1,7,5,2,True,True,,259.0,False,False,False
151,Evan,15,1,4,9,1,True,True,,175.0,False,False,False
151,James,15,2,6,3,4,True,True,,280.92,False,False,False
151,Jason,15,2,4,8,1,True,True,,186.0,False,False,False
151,Reid,15,1,5,6,3,True,True,,244.0,False,False,False
151,Ryan J,15,2,5,7,1,True,True,,240.63,False,False,False
151,Sam,15,2,7,4,2,True,True,,123.87,False,False,False
151,Shane,15,3,5,3,4,True,True,,243.4,False,False,False
151,Travis,15,1,8,5,1,True,True,,176.86,False,False,False
152,Brad,15,1,5,6,3,True,True,,262.0,False,False,False
152,Brandon,15,2,7,5,1,True,True,,66.12,False,False,False
152,CJ,15,1,3,6,5,True,True,,233.03,False,False,False
152,Coby,15,4,8,2,1,True,True,,261.91,False,False,False
152,Evan,15,1,4,9,1,True,True,,175.0,False,False,False
152,James,15,2,5,7,1,True,True,,249.74,False,False,False
152,Jason,15,1,6,5,3,True,True,,184.0,False,False,False
152,Reid,15,2,5,4,4,True,True,,229.58,False,False,False
152,Ryan J,15,3,4,6,2,True,True,,237.0,False,False,False
152,Sam,15,1,9,4,1,True,True,,70.3,False,False,False
152,Shane,15,4,5,5,1,True,True,,315.0,False,False,False
152,Travis,15,1,5,8,1,True,True,,98.65,False,False,False
153,Brad,15,1,7,6,1,True,True,,272.0,False,False,False
153,Brandon,15,3,5,4,3,True,True,,150.2,False,False,False
153,CJ,15,1,7,4,3,True,True,,219.0,False,False,False
153,Coby,15,1,8,4,2,True,True,,196.65,False,False,False
153,Evan,15,2,4,8,1,True,True,,168.0,False,False,False
153,James,15,1,5,8,1,True,True,,279.0,False,False,False
153,Jason,15,2,7,5,1,True,True,,183.89,False,False,False
153,Reid,15,2,4,7,2,True,True,,244.0,False,False,False
153,Ryan J,15,2,6,6,1,True,True,,241.0,False,False,False
153,Sam,15,5,5,4,1,True,True,,211.94,False,False,False
153,Shane,15,2,6,5,2,True,True,,302.0,False,False,False
153,Travis,15,2,4,5,4,True,True,,232.27,False,False,False
154,Brad,15,4,3,7,1,True,True,,268.23,False,False,False
154,Brandon,15,1,4,8,2,True,True,,121.89,False,False,False
154,CJ,15,1,5,7,2,True,True,,144.11,False,False,False
154,Coby,15,1,7,5,2,True,True,,235.19,False,False,False
154,Evan,15,2,5,5,3,True,True,,151.71,False,False,False
154,James,15,1,7,6,1,True,True,,281.0,False,False,False
154,Jason,15,2,5,7,1,True,True,,94.5,False,False,False
154,Reid,15,1,7,5,2,True,True,,249.54,False,False,False
154,Ryan J,15,3,5,3,4,True,True,,194.25,False,False,False
154,Sam,15,3,7,4,1,True,True,,82.0,False,False,False
154,Shane,15,2,7,5,1,True,True,,179.16,False,False,False
154,Travis,15,2,7,4,2,True,True,,247.07,False,False,False
155,Brad,15,2,3,7,3,True,True,,203.01,False,False,False
155,Brandon,15,2,6,5,2,True,True,,171.0,False,False,False
155,CJ,15,2,7,5,1,True,True,,93.53,False,False,False
155,Coby,15,3,7,4,1,True,True,,264.95,False,False,False
155,Evan,15,1,4,8,2,True,True,,175.0,False,False,False
155,James,15,2,5,5,3,True,True,,184.48,False,False,False
155,Jason,15,1,5,6,3,True,True,,188.0,False,False,False
155,Reid,15,1,7,5,2,True,True,,244.0,False,False,False
155,Ryan J,15,3,5,5,2,True,True,,191.09,False,False,False
155,Sam,15,2,7,5,1,True,True,,206.97,False,False,False
155,Shane,15,1,6,6,2,True,True,,250.0,False,False,False
155,Travis,15,1,5,7,2,True,True,,136.54,False,False,False
156,Brad,15,1,5,6,3,True,True,,262.0,False,False,False
156,Brandon,15,3,7,4,1,True,True,,171.13,False,False,False
156,CJ,15,1,5,7,2,True,True,,185.46,False,False,False
156,Coby,15,2,7,5,1,True,True,,180.31,False,False,False
156,Evan,15,2,4,8,1,True,True,,81.7,False,False,False
156,James,15,2,4,7,2,True,True,,215.18,False,False,False
156,Jason,15,1,7,5,2,True,True,,70.82,False,False,False
156,Reid,15,1,6,6,2,True,True,,238.0,False,False,False
156,Ryan J,15,3,7,4,1,True,True,,248.0,False,False,False
156,Sam,15,2,6,4,3,True,True,,208.0,False,False,False
156,Shane,15,1,6,5,3,True,True,,302.8,False,False,False
156,Travis,15,3,4,7,1,True,True,,242.05,False,False,False
157,Brad,15,2,4,7,2,True,True,,272.0,False,False,False
157,Brandon,15,3,7,4,1,True,True,,142.8,False,False,False
157,CJ,15,2,6,4,3,True,True,,251.67,False,False,False
157,Coby,15,1,8,3,3,True,True,,259.0,False,False,False
157,Evan,15,1,5,8,1,True,True,,172.81,False,False,False
157,James,15,1,5,6,3,True,True,,196.51,False,False,False
157,Jason,15,1,6,6,2,True,True,,117.82,False,False,False
157,Reid,15,1,6,6,2,True,True,,244.0,False,False,False
157,Ryan J,15,3,5,6,1,True,True,,127.3,False,False,False
157,Sam,15,3,4,7,1,True,True,,209.05,False,False,False
157,Shane,15,1,5,7,2,True,True,,139.36,False,False,False
157,Travis,15,1,9,4,1,True,True,,38.83,False,False,False
158,Brad,15,2,5,5,3,True,True,,266.0,False,False,False
158,Brandon,15,1,6,6,2,True,True,,135.0,False,False,False
158,CJ,15,4,4,4,3,True,True,,223.84,False,False,False
158,Coby,15,1,7,6,1,True,True,,239.38,False,False,False
158,Evan,15,2,4,8,1,True,True,,169.28,False,False,False
158,James,15,1,3,9,2,True,True,,282.0,False,False,False
158,Jason,15,1,6,7,1,True,True,,196.86,False,False,False
158,Reid,15,4,5,4,2,True,True,,251.0,False,False,False
158,Ryan J,15,1,7,6,1,True,True,,237.0,False,False,False
158,Sam,15,1,8,3,3,True,True,,208.0,False,False,False
158,Shane,15,2,6,5,2,True,True,,307.38,False,False,False
158,Travis,15,1,7,5,2,True,True,,192.0,False,False,False
159,Brad,15,2,6,6,1,True,True,,265.0,False,False,False
159,Brandon,15,3,5,6,1,True,True,,84.81,False,False,False
159,CJ,15,1,4,9,1,True,True,,86.56,False,False,False
159,Coby,15,1,9,3,2,True,True,,265.0,False,False,False
159,Evan,15,1,4,7,3,True,True,,169.0,False,False,False
159,James,15,2,3,7,3,True,True,,280.44,False,False,False
159,Jason,15,4,4,6,1,True,True,,196.86,False,False,False
159,Reid,15,1,6,5,3,True,True,,244.0,False,False,False
159,Ryan J,15,2,6,4,3,True,True,,63.36,False,False,False
159,Sam,15,2,7,5,1,True,True,,203.97,False,False,False
159,Shane,15,1,8,4,2,True,True,,179.92,False,False,False
159,Travis,15,4,4,6,1,True,True,,78.86,False,False,False
160,Brad,15,1,5,6,3,True,True,,266.37,False,False,False
160,Brandon,15,1,8,4,2,True,True,,160.95,False,False,False
160,CJ,15,1,5,7,2,True,True,,245.0,False,False,False
160,Coby,15,2,8,4,1,True,True,,64.02,False,False,False
160,Evan,15,1,6,7,1,True,True,,175.0,False,False,False
160,James,15,2,6,5,2,True,True,,259.0,False,False,False
160,Jason,15,2,4,7,2,True,True,,193.37,False,False,False
160,Reid,15,1,8,4,2,True,True,,144.0,False,False,False
160,Ryan J,15,4,4,4,3,True,True,,238.0,False,False,False
160,Sam,15,2,5,7,1,True,True,,84.0,False,False,False
160,Shane,15,1,5,8,1,True,True,,109.88,False,False,False
160,Travis,15,3,5,5,2,True,True,,246.39,False,False,False
161,Brad,15,2,4,7,2,True,True,,255.64,False,False,False
161,Brandon,15,1,9,4,1,True,True,,169.0,False,False,False
161,CJ,15,1,5,7,2,True,True,,78.55,False,False,False
161,Coby,15,1,8,4,2,True,True,,153.8,False,False,False
161,Evan,15,2,3,7,3,True,True,,105.28,False,False,False
161,James,15,3,5,6,1,True,True,,282.74,False,False,False
161,Jason,15,2,5,5,3,True,True,,190.83,False,False,False
161,Reid,15,1,6,6,2,True,True,,244.0,False,False,False
161,Ryan J,15,2,6,5,2,True,True,,243.88,False,False,False
161,Sam,15,1,6,6,2,True,True,,144.39,False,False,False
161,Shane,15,3,6,4,2,True,True,,309.22,False,False,False
161,Travis,15,3,5,6,1,True,True,,189.11,False,False,False
162,Brad,15,2,5,6,2,True,True,,134.7,False,False,False
162,Brandon,15,2,8,3,2,True,True,,169.0,False,False,False
162,CJ,15,2,6,5,2,True,True,,75.56,False,False,False
162,Coby,15,3,6,4,2,True,True,,262.0,False,False,False
162,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
162,James,15,2,7,5,1,True,True,,276.0,False,False,False
162,Jason,15,4,2,7,2,True,True,,95.69,False,False,False
162,Reid,15,2,5,6,2,True,True,,242.0,False,False,False
162,Ryan J,15,4,3,5,3,True,True,,244.0,False,False,False
162,Sam,15,2,8,4,1,True,True,,210.69,False,False,False
162,Shane,15,2,5,6,2,True,True,,144.19,False,False,False
162,Travis,15,1,5,6,3,True,True,,35.47,False,False,False
163,Brad,15,2,4,8,1,True,True,,261.0,False,False,False
163,Brandon,15,2,5,6,2,True,True,,138.5,False,False,False
163,CJ,15,2,8,3,2,True,True,,250.05,False,False,False
163,Coby,15,1,7,4,3,True,True,,216.57,False,False,False
163,Evan,15,2,2,10,1,True,True,,175.0,False,False,False
163,James,15,1,6,7,1,True,True,,281.0,False,False,False
163,Jason,15,1,7,6,1,True,True,,190.0,False,False,False
163,Reid,15,4,4,5,2,True,True,,245.52,False,False,False
163,Ryan J,15,1,7,4,3,True,True,,241.0,False,False,False
163,Sam,15,2,7,4,2,True,True,,209.0,False,False,False
163,Shane,15,2,5,5,3,True,True,,310.91,False,False,False
163,Travis,15,1,6,6,2,True,True,,196.39,False,False,False
164,Brad,15,1,4,9,1,True,True,,204.21,False,False,False
164,Brandon,15,1,10,2,2,True,True,,171.86,False,False,False
164,CJ,15,2,5,5,3,True,True,,198.17,False,False,False
164,Coby,15,1,7,5,2,True,True,,215.38,False,False,False
164,Evan,15,1,5,7,2,True,True,,165.56,False,False,False
164,James,15,4,3,7,1,True,True,,285.0,False,False,False
164,Jason,15,2,7,4,2,True,True,,194.0,False,False,False
164,Reid,15,1,7,5,2,True,True,,241.0,False,False,False
164,Ryan J,15,1,4,6,4,True,True,,173.21,False,False,False
